file,class,language,pattern,is_presentation,SLOC,NOM,WMC,CBO,LCOM
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\aop\ActivityHooker.java,ActivityHooker,java,MVP,False,25,2,3,3,1.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\aop\ActivityRecord.java,ActivityRecord,java,MVP,False,5,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\aop\PerformanceAop.java,PerformanceAop,java,MVP,False,15,1,2,4,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\app\AppBlockCanaryContext.java,AppBlockCanaryContext,java,MVP,False,63,15,15,8,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\app\Constants.java,Constants,java,MVP,False,55,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\app\UpdateHttpService.java,UpdateHttpService,java,MVP,False,14,4,4,6,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\app\WanAndroidApp.java,WanAndroidApp,java,MVP,False,172,23,34,28,0.9697
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\component\ACache.java,ACache,java,MVP,False,547,35,82,26,0.9657
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\component\ACache.java,ACacheManager,java,MVP,False,108,10,23,11,0.6667
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\component\ACache.java,Utils,java,MVP,False,111,15,35,8,0.7143
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\component\ActivityCollector.java,ActivityCollector,java,MVP,False,32,4,9,3,0.6667
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\component\RxBus.java,RxBus,java,MVP,False,18,4,4,5,0.3333
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\component\RxBus.java,RxBusHolder,java,MVP,False,3,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\DataManager.java,DataManager,java,MVP,False,178,43,43,18,0.6667
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\AlipayUtil.java,AlipayUtil,java,MVP,False,36,3,6,9,1.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\BottomNavigationViewHelper.java,BottomNavigationViewHelper,java,MVP,False,21,1,4,6,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\CircularAnimUtil.java,CircularAnimUtil,java,MVP,False,131,13,25,12,0.75
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\CommonAlertDialog.java,CommonAlertDialog,java,MVP,False,99,5,21,9,0.25
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\CommonAlertDialog.java,CommonAlertDialogHolder,java,MVP,False,3,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\CommonUtils.java,CommonUtils,java,MVP,False,86,12,18,16,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\GlideImageLoader.java,GlideImageLoader,java,MVP,False,6,1,1,4,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\ImageLoader.java,ImageLoader,java,MVP,False,7,1,2,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\JudgeUtils.java,JudgeUtils,java,MVP,False,32,3,6,7,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\KeyBoardUtils.java,KeyBoardUtils,java,MVP,False,13,2,2,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\LogHelper.java,LogHelper,java,MVP,False,115,14,24,6,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\MyAppGlideModule.java,MyAppGlideModule,java,MVP,False,13,1,1,7,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\ReflectUtils.java,ReflectUtils,java,MVP,False,380,38,125,32,0.7568
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\ReflectUtils.java,NULL,java,MVP,False,2,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\ReflectUtils.java,ReflectException,java,MVP,False,12,3,3,3,1.5
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\RxUtils.java,RxUtils,java,MVP,False,54,6,14,10,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\ShareUtil.java,ShareUtil,java,MVP,False,14,2,2,3,1.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\utils\StatusBarUtil.java,StatusBarUtil,java,MVP,False,213,24,59,13,0.8841
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\widget\BaseObserver.java,BaseObserver,java,MVP,False,43,6,12,7,0.4667
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\widget\BaseSubscribe.java,BaseSubscribe,java,MVP,False,43,6,12,7,0.4667
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\widget\CircularRevealAnim.java,CircularRevealAnim,java,MVP,False,99,8,21,6,0.9048
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\widget\CircularRevealAnim.java,AnimListener,java,MVP,False,4,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\activity\AbstractSimpleActivity.java,AbstractSimpleActivity,java,MVP,False,32,7,9,4,0.9167
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\activity\BaseActivity.java,BaseActivity,java,MVP,False,78,16,19,10,0.9667
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\activity\BaseRootActivity.java,BaseRootActivity,java,MVP,False,85,6,15,8,0.625
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\fragment\AbstractSimpleDialogFragment.java,AbstractSimpleDialogFragment,java,MVP,False,37,6,9,10,0.9
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\fragment\AbstractSimpleFragment.java,AbstractSimpleFragment,java,MVP,False,55,8,13,7,0.9524
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\fragment\BaseDialogFragment.java,BaseDialogFragment,java,MVP,False,79,16,22,7,0.8667
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\fragment\BaseFragment.java,BaseFragment,java,MVP,False,72,16,20,8,0.8667
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\fragment\BaseRootFragment.java,BaseRootFragment,java,MVP,False,91,6,18,8,0.625
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\presenter\AbstractPresenter.java,AbstractPresenter,java,MVP,True,12,0,0,4,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\presenter\BasePresenter.java,BasePresenter,java,MVP,True,57,12,14,7,0.7273
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\base\view\AbstractView.java,AbstractView,java,MVP,False,14,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\hierarchy\KnowledgeHierarchyContract.java,KnowledgeHierarchyContract,java,MVP,False,8,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\hierarchy\KnowledgeHierarchyContract.java,View,java,MVP,False,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\hierarchy\KnowledgeHierarchyContract.java,Presenter,java,MVP,True,3,0,0,2,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\hierarchy\KnowledgeHierarchyDetailContract.java,KnowledgeHierarchyDetailContract,java,MVP,False,8,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\hierarchy\KnowledgeHierarchyDetailContract.java,View,java,MVP,False,4,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\hierarchy\KnowledgeHierarchyDetailContract.java,Presenter,java,MVP,True,2,0,0,2,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\hierarchy\KnowledgeHierarchyListContract.java,KnowledgeHierarchyListContract,java,MVP,False,14,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\hierarchy\KnowledgeHierarchyListContract.java,View,java,MVP,False,7,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\hierarchy\KnowledgeHierarchyListContract.java,Presenter,java,MVP,True,5,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\ArticleDetailContract.java,ArticleDetailContract,java,MVP,False,16,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\ArticleDetailContract.java,View,java,MVP,False,6,0,0,2,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\ArticleDetailContract.java,Presenter,java,MVP,True,8,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\CollectContract.java,CollectContract,java,MVP,False,11,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\CollectContract.java,View,java,MVP,False,5,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\CollectContract.java,Presenter,java,MVP,True,4,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\LoginContract.java,LoginContract,java,MVP,False,8,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\LoginContract.java,View,java,MVP,False,3,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\LoginContract.java,Presenter,java,MVP,True,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\MainContract.java,MainContract,java,MVP,False,13,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\MainContract.java,View,java,MVP,False,6,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\MainContract.java,Presenter,java,MVP,True,5,0,0,2,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\RegisterContract.java,RegisterContract,java,MVP,False,8,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\RegisterContract.java,View,java,MVP,False,3,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\RegisterContract.java,Presenter,java,MVP,True,3,0,0,4,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SearchContract.java,SearchContract,java,MVP,False,13,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SearchContract.java,View,java,MVP,False,5,0,0,4,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SearchContract.java,Presenter,java,MVP,True,6,0,0,5,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SearchListContract.java,SearchListContract,java,MVP,False,12,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SearchListContract.java,View,java,MVP,False,5,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SearchListContract.java,Presenter,java,MVP,True,5,0,0,5,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SettingContract.java,SettingContract,java,MVP,False,11,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SettingContract.java,View,java,MVP,False,2,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SettingContract.java,Presenter,java,MVP,True,7,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SplashContract.java,SplashContract,java,MVP,False,7,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SplashContract.java,View,java,MVP,False,3,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\SplashContract.java,Presenter,java,MVP,True,2,0,0,2,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\UsageDialogContract.java,UsageDialogContract,java,MVP,False,8,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\UsageDialogContract.java,View,java,MVP,False,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\main\UsageDialogContract.java,Presenter,java,MVP,True,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\mainpager\MainPagerContract.java,MainPagerContract,java,MVP,False,21,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\mainpager\MainPagerContract.java,View,java,MVP,False,8,0,0,5,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\mainpager\MainPagerContract.java,Presenter,java,MVP,True,11,0,0,4,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\navigation\NavigationContract.java,NavigationContract,java,MVP,False,8,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\navigation\NavigationContract.java,View,java,MVP,False,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\navigation\NavigationContract.java,Presenter,java,MVP,True,3,0,0,2,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\project\ProjectContract.java,ProjectContract,java,MVP,False,10,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\project\ProjectContract.java,View,java,MVP,False,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\project\ProjectContract.java,Presenter,java,MVP,True,5,0,0,2,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\project\ProjectListContract.java,ProjectListContract,java,MVP,False,13,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\project\ProjectListContract.java,View,java,MVP,False,6,0,0,4,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\project\ProjectListContract.java,Presenter,java,MVP,True,5,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\wx\WxContract.java,WxContract,java,MVP,False,8,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\wx\WxContract.java,View,java,MVP,False,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\wx\WxContract.java,Presenter,java,MVP,True,3,0,0,2,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\wx\WxDetailContract.java,WxDetailContract,java,MVP,False,16,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\wx\WxDetailContract.java,View,java,MVP,False,8,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\contract\wx\WxDetailContract.java,Presenter,java,MVP,True,6,0,0,5,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\BaseResponse.java,BaseResponse,java,MVP,False,25,6,6,2,0.96
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\dao\DaoMaster.java,DaoMaster,java,MVP,False,54,7,7,10,1.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\dao\DaoMaster.java,OpenHelper,java,MVP,False,13,3,3,5,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\dao\DaoMaster.java,DevOpenHelper,java,MVP,False,14,3,3,5,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\dao\DaoSession.java,DaoSession,java,MVP,False,18,3,3,9,0.5
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\dao\HistoryData.java,HistoryData,java,MVP,False,34,8,8,2,0.7143
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\dao\HistoryDataDao.java,HistoryDataDao,java,MVP,False,91,13,25,10,1.0833
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\dao\HistoryDataDao.java,Properties,java,MVP,False,5,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\db\DbHelper.java,DbHelper,java,MVP,False,5,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\db\DbHelperImpl.java,DbHelperImpl,java,MVP,False,62,8,12,7,0.7429
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\AutoLoginEvent.java,AutoLoginEvent,java,MVP,False,2,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\CollectEvent.java,CollectEvent,java,MVP,False,12,3,3,0,0.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\DismissDetailErrorView.java,DismissDetailErrorView,java,MVP,False,2,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\JumpToTheTopEvent.java,JumpToTheTopEvent,java,MVP,False,2,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\KnowledgeJumpTopEvent.java,KnowledgeJumpTopEvent,java,MVP,False,2,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\LoginEvent.java,LoginEvent,java,MVP,False,12,3,3,0,0.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\NightModeEvent.java,NightModeEvent,java,MVP,False,12,3,3,0,0.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\ReloadDetailEvent.java,ReloadDetailEvent,java,MVP,False,2,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\ShowDetailErrorView.java,ShowDetailErrorView,java,MVP,False,2,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\SwitchNavigationEvent.java,SwitchNavigationEvent,java,MVP,False,2,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\event\SwitchProjectEvent.java,SwitchProjectEvent,java,MVP,False,2,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\http\HttpHelper.java,HttpHelper,java,MVP,False,24,0,0,14,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\http\HttpHelperImpl.java,HttpHelperImpl,java,MVP,False,91,22,22,16,0.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\prefs\PreferenceHelper.java,PreferenceHelper,java,MVP,False,20,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\prefs\PreferenceHelperImpl.java,PreferenceHelperImpl,java,MVP,False,79,19,19,3,0.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\hierarchy\KnowledgeHierarchyData.java,KnowledgeHierarchyData,java,MVP,False,57,14,14,3,0.9231
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\navigation\NavigationListData.java,NavigationListData,java,MVP,False,23,6,6,4,0.8
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\project\ProjectClassifyData.java,ProjectClassifyData,java,MVP,False,50,12,12,1,0.9091
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\project\ProjectListData.java,ProjectListData,java,MVP,False,57,14,14,2,0.9231
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\wx\WxAuthor.java,WxAuthor,java,MVP,False,51,14,14,1,0.9231
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\main\banner\BannerData.java,BannerData,java,MVP,False,58,16,16,1,0.9333
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\main\collect\FeedArticleData.java,FeedArticleData,java,MVP,False,135,38,38,2,0.973
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\main\collect\FeedArticleListData.java,FeedArticleListData,java,MVP,False,51,14,14,2,0.9231
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\main\login\LoginData.java,LoginData,java,MVP,False,37,10,10,3,0.8889
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\main\search\Article.java,Article,java,MVP,False,107,30,30,2,0.9655
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\main\search\TopSearchData.java,TopSearchData,java,MVP,False,37,10,10,1,0.8889
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\bean\main\search\UsefulSiteData.java,UsefulSiteData,java,MVP,False,44,12,12,1,0.9091
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\http\api\GeeksApis.java,GeeksApis,java,MVP,False,52,0,0,14,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\http\cookies\CookiesManager.java,CookiesManager,java,MVP,False,24,5,7,5,0.0
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\http\cookies\OkHttpCookies.java,OkHttpCookies,java,MVP,False,44,4,8,8,0.5
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\http\cookies\PersistentCookieStore.java,PersistentCookieStore,java,MVP,True,128,11,31,19,0.775
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\http\exception\OtherException.java,OtherException,java,MVP,False,2,0,0,1,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\core\http\exception\ServerException.java,ServerException,java,MVP,False,16,4,4,2,0.3333
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\component\AppComponent.java,AppComponent,java,MVP,False,13,0,0,9,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\component\BaseActivityComponent.java,BaseActivityComponent,java,MVP,False,6,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\component\BaseActivityComponent.java,BaseBuilder,java,MVP,False,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\component\BaseDialogFragmentComponent.java,BaseDialogFragmentComponent,java,MVP,False,6,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\component\BaseDialogFragmentComponent.java,BaseBuilder,java,MVP,False,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\component\BaseFragmentComponent.java,BaseFragmentComponent,java,MVP,False,6,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\component\BaseFragmentComponent.java,BaseBuilder,java,MVP,False,3,0,0,3,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\AboutUsActivityModule.java,AboutUsActivityModule,java,MVP,False,3,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\AbstractAllActivityModule.java,AbstractAllActivityModule,java,MVP,False,19,8,8,17,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\AbstractAllDialogFragmentModule.java,AbstractAllDialogFragmentModule,java,MVP,False,7,2,2,5,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\AbstractAllFragmentModule.java,AbstractAllFragmentModule,java,MVP,False,23,10,10,21,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\AppModule.java,AppModule,java,MVP,False,32,6,6,8,0.8
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\ArticleDetailActivityModule.java,ArticleDetailActivityModule,java,MVP,False,3,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\CollectFragmentModule.java,CollectFragmentModule,java,MVP,False,3,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\HttpModule.java,HttpModule,java,MVP,False,79,6,9,15,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\KnowledgeFragmentModule.java,KnowledgeFragmentModule,java,MVP,False,3,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\KnowledgeHierarchyDetailActivityModule.java,KnowledgeHierarchyDetailActivityModule,java,MVP,False,3,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\KnowledgeListFragmentModule.java,KnowledgeListFragmentModule,java,MVP,False,3,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\LoginActivityModule.java,LoginActivityModule,java,MVP,False,3,0,0,0,
repos\JsonChao__Awesome-WanAndroid\app\src\main\java\json\chao\com\wanandroid\di\module\MainActivityModule.java,MainActivityModule,java,MVP,False,3,0,0,0,
